epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,evrv_positive_tests,hcov_positive_tests,rsv_positive_tests,flu_positive_tests
202107,2021-02-20,2021-03-11,nation,ca,4,17,1,110,3,4,
202108,2021-02-27,2021-03-11,nation,ca,2,22,3,139,7,1,
202109,2021-03-06,2021-03-11,nation,ca,2,11,0,126,8,0,
202035,2020-08-29,2021-03-04,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-03-04,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-03-04,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-03-04,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-03-04,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-03-04,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-03-04,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-03-04,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-03-04,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-03-04,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-03-04,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-03-04,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-03-04,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-03-04,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-03-04,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-03-04,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-03-04,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-03-04,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-03-04,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-03-04,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-03-04,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-03-04,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-03-04,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-03-04,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-03-04,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-03-04,nation,ca,4,17,1,110,3,4,
202108,2021-02-27,2021-03-04,nation,ca,2,20,3,136,7,1,
202035,2020-08-29,2021-02-25,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-02-25,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-02-25,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-02-25,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-02-25,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-02-25,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-02-25,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-02-25,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-02-25,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-02-25,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-02-25,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-02-25,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-02-25,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-02-25,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-02-25,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-02-25,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-02-25,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-02-25,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-02-25,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-02-25,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-02-25,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-02-25,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-02-25,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-02-25,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-02-25,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-02-25,nation,ca,3,15,1,89,3,4,
202035,2020-08-29,2021-02-18,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-02-18,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-02-18,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-02-18,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-02-18,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-02-18,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-02-18,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-02-18,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-02-18,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-02-18,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-02-18,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-02-18,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-02-18,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-02-18,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-02-18,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-02-18,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-02-18,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-02-18,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-02-18,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-02-18,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-02-18,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-02-18,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-02-18,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-02-18,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-02-18,nation,ca,0,14,2,147,3,2,
202035,2020-08-29,2021-02-11,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-02-11,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-02-11,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-02-11,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-02-11,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-02-11,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-02-11,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-02-11,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-02-11,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-02-11,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-02-11,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-02-11,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-02-11,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-02-11,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-02-11,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-02-11,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-02-11,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-02-11,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-02-11,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-02-11,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-02-11,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-02-11,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-02-11,nation,ca,2,9,5,140,5,3,
202105,2021-02-06,2021-02-11,nation,ca,2,15,6,144,5,8,
202035,2020-08-29,2021-02-04,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-02-04,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-02-04,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-02-04,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-02-04,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-02-04,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-02-04,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-02-04,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-02-04,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-02-04,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-02-04,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-02-04,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-02-04,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-02-04,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-02-04,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-02-04,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-02-04,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-02-04,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-02-04,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-02-04,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-02-04,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-02-04,nation,ca,2,15,4,120,4,2,
202104,2021-01-30,2021-02-04,nation,ca,2,7,5,108,2,2,
202035,2020-08-29,2021-02-01,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-02-01,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-02-01,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-02-01,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-02-01,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-02-01,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-02-01,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-02-01,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-02-01,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-02-01,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-02-01,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-02-01,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-02-01,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-02-01,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-02-01,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-02-01,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-02-01,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-02-01,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-02-01,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-02-01,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-02-01,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-02-01,nation,ca,2,12,3,83,4,2,
202035,2020-08-29,2021-01-21,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-01-21,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-01-21,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-01-21,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-01-21,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-01-21,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-01-21,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-01-21,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-01-21,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-01-21,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-01-21,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-01-21,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-01-21,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-01-21,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-01-21,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-01-21,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-01-21,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-01-21,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-01-21,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-01-21,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-01-21,nation,ca,1,15,4,111,8,5,
202035,2020-08-29,2021-01-14,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-01-14,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-01-14,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-01-14,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-01-14,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-01-14,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-01-14,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-01-14,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-01-14,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-01-14,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-01-14,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-01-14,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-01-14,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-01-14,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-01-14,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-01-14,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-01-14,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-01-14,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-01-14,nation,ca,4,27,2,157,3,3,
202101,2021-01-09,2021-01-14,nation,ca,3,30,1,172,4,6,
202035,2020-08-29,2021-01-07,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-01-07,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-01-07,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-01-07,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-01-07,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-01-07,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-01-07,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-01-07,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-01-07,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-01-07,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-01-07,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-01-07,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-01-07,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-01-07,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-01-07,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-01-07,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-01-07,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-01-07,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-01-07,nation,ca,4,26,2,148,3,3,
202035,2020-08-29,2020-12-24,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-12-24,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-12-24,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-12-24,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-12-24,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-12-24,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-12-24,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-12-24,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-12-24,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-12-24,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2020-12-24,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2020-12-24,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2020-12-24,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2020-12-24,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2020-12-24,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2020-12-24,nation,ca,3,25,1,336,4,7,
202051,2020-12-19,2020-12-24,nation,ca,2,23,2,207,2,6,
202035,2020-08-29,2020-12-17,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-12-17,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-12-17,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-12-17,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-12-17,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-12-17,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-12-17,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-12-17,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-12-17,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-12-17,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2020-12-17,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2020-12-17,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2020-12-17,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2020-12-17,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2020-12-17,nation,ca,0,29,2,355,2,7,
202050,2020-12-12,2020-12-17,nation,ca,2,23,1,295,4,7,
202035,2020-08-29,2020-12-11,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-12-11,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-12-11,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-12-11,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-12-11,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-12-11,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-12-11,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-12-11,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-12-11,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-12-11,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2020-12-11,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2020-12-11,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2020-12-11,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2020-12-11,nation,ca,2,26,2,653,1,4,
202049,2020-12-05,2020-12-11,nation,ca,0,26,0,284,1,7,
202035,2020-08-29,2020-12-10,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-12-10,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-12-10,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-12-10,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-12-10,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-12-10,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-12-10,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-12-10,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-12-10,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-12-10,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2020-12-10,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2020-12-10,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2020-12-10,nation,ca,5,24,2,664,3,4,
202048,2020-11-28,2020-12-10,nation,ca,1,17,2,581,1,2,
202035,2020-08-29,2020-11-26,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-11-26,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-11-26,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-11-26,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-11-26,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-11-26,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-11-26,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-11-26,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-11-26,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-11-26,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2020-11-26,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2020-11-26,nation,ca,3,23,3,674,2,7,
202047,2020-11-21,2020-11-26,nation,ca,4,22,2,575,3,4,
202035,2020-08-29,2020-11-19,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-11-19,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-11-19,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-11-19,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-11-19,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-11-19,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-11-19,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-11-19,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-11-19,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-11-19,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2020-11-19,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2020-11-19,nation,ca,3,22,2,633,2,7,
202035,2020-08-29,2020-11-13,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-11-13,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-11-13,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-11-13,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-11-13,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-11-13,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-11-13,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-11-13,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-11-13,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-11-13,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2020-11-13,nation,ca,1,21,0,681,1,4,
202035,2020-08-29,2020-11-06,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-11-06,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-11-06,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-11-06,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-11-06,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-11-06,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-11-06,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-11-06,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2020-11-06,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2020-11-06,nation,ca,2,14,8,557,0,5,
202035,2020-08-29,2020-10-30,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-10-30,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-10-30,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-10-30,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-10-30,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-10-30,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-10-30,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2020-10-30,nation,ca,3,21,3,633,0,5,
202043,2020-10-24,2020-10-30,nation,ca,3,19,1,647,0,6,
202035,2020-08-29,2020-10-22,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-10-22,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-10-22,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-10-22,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-10-22,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2020-10-22,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2020-10-22,nation,ca,3,19,8,719,1,8,
202042,2020-10-17,2020-10-22,nation,ca,3,18,3,503,0,5,
202035,2020-08-29,2020-10-15,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-10-15,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-10-15,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-10-15,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-10-15,nation,ca,1,9,2,1117,2,3,
202040,2020-10-03,2020-10-15,nation,ca,1,17,0,673,4,5,
202041,2020-10-10,2020-10-15,nation,ca,3,14,6,257,0,7,
202035,2020-08-29,2020-10-08,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-10-08,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-10-08,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-10-08,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2020-10-08,nation,ca,1,9,2,1 118,2,3,
202040,2020-10-03,2020-10-08,nation,ca,1,16,0,669,4,5,
202035,2020-08-29,2020-10-01,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-10-01,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-10-01,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2020-10-01,nation,ca,4,24,1,680,0,6,
202039,2020-09-26,2020-10-01,nation,ca,0,10,0,1000,2,3,
202035,2020-08-29,2020-09-25,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-09-25,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2020-09-25,nation,ca,5,13,2,309,2,1,
202038,2020-09-19,2020-09-25,nation,ca,1,21,1,546,0,6,
202035,2020-08-29,2020-09-17,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2020-09-17,nation,ca,6,13,1,255,0,2,
202037,2020-09-12,2020-09-17,nation,ca,0,8,0,184,1,1,
202035,2020-08-29,2020-09-10,nation,ca,3,10,4,299,2,1,
202036,2020-09-05,2020-09-10,nation,ca,5,11,1,187,0,2,
202035,2020-08-29,2020-09-04,nation,ca,2,10,2,174,2,1,
